ObjectId,country,iso3,continent,indicator,unit,year,value
991430090,"Poland, Rep. of",POL,Europe,Share of forest area,Percent,2004,29.9252440178892
827052001,Portugal,PRT,Europe,Carbon stocks in forests,Million tonnes,2004,86.2795
827052001,Portugal,PRT,Europe,Forest area,1000 HA,2004,3269.4
827052001,Portugal,PRT,Europe,Index of carbon stocks in forests,Index,2004,96.8596761446302
827052001,Portugal,PRT,Europe,Index of forest extent,Index,2004,96.8596314510873
827052001,Portugal,PRT,Europe,Land area,1000 HA,2004,9150.0
827052001,Portugal,PRT,Europe,Share of forest area,Percent,2004,35.7311475409836
941668787,Puerto Rico,PRI,North America,Carbon stocks in forests,Million tonnes,2004,15.8894
941668787,Puerto Rico,PRI,North America,Forest area,1000 HA,2004,454.07
941668787,Puerto Rico,PRI,North America,Index of carbon stocks in forests,Index,2004,148.536546605218
941668787,Puerto Rico,PRI,North America,Index of forest extent,Index,2004,132.732523809245
941668787,Puerto Rico,PRI,North America,Land area,1000 HA,2004,887.0
941668787,Puerto Rico,PRI,North America,Share of forest area,Percent,2004,51.1916572717024
279458863,Qatar,QAT,Asia,Carbon stocks in forests,Million tonnes,2004,0.0
279458863,Qatar,QAT,Asia,Forest area,1000 HA,2004,0.0
279458863,Qatar,QAT,Asia,Land area,1000 HA,2004,1161.0
279458863,Qatar,QAT,Asia,Share of forest area,Percent,2004,0.0
854087622,Réunion,REU,,Carbon stocks in forests,Million tonnes,2004,6.6368
854087622,Réunion,REU,,Forest area,1000 HA,2004,92.178
854087622,Réunion,REU,,Index of carbon stocks in forests,Index,2004,104.091971329538
854087622,Réunion,REU,,Index of forest extent,Index,2004,104.092418185514
854087622,Réunion,REU,,Land area,1000 HA,2004,250.0
854087622,Réunion,REU,,Share of forest area,Percent,2004,36.8712
236324750,Romania,ROU,Europe,Carbon stocks in forests,Million tonnes,2004,385.536
236324750,Romania,ROU,Europe,Forest area,1000 HA,2004,6425.6
236324750,Romania,ROU,Europe,Index of carbon stocks in forests,Index,2004,100.87284144427
236324750,Romania,ROU,Europe,Index of forest extent,Index,2004,100.87284144427
236324750,Romania,ROU,Europe,Land area,1000 HA,2004,23000.0
236324750,Romania,ROU,Europe,Share of forest area,Percent,2004,27.9373913043478
600737056,Russian Federation,RUS,Europe,Carbon stocks in forests,Million tonnes,2004,37659.0003
600737056,Russian Federation,RUS,Europe,Forest area,1000 HA,2004,811615.34
600737056,Russian Federation,RUS,Europe,Index of carbon stocks in forests,Index,2004,104.868860751338
600737056,Russian Federation,RUS,Europe,Index of forest extent,Index,2004,100.321591619187
600737056,Russian Federation,RUS,Europe,Land area,1000 HA,2004,1638123.0
600737056,Russian Federation,RUS,Europe,Share of forest area,Percent,2004,49.5454456106165
932745582,Rwanda,RWA,Africa,Carbon stocks in forests,Million tonnes,2004,23.6276
932745582,Rwanda,RWA,Africa,Forest area,1000 HA,2004,278.2
932745582,Rwanda,RWA,Africa,Index of carbon stocks in forests,Index,2004,91.3719560534752
932745582,Rwanda,RWA,Africa,Index of forest extent,Index,2004,89.4533762057878
932745582,Rwanda,RWA,Africa,Land area,1000 HA,2004,2467.0
932745582,Rwanda,RWA,Africa,Share of forest area,Percent,2004,11.2768544791244
669164210,Saint Helena,SHN,,Forest area,1000 HA,2004,2.0
669164210,Saint Helena,SHN,,Index of forest extent,Index,2004,100.0
669164210,Saint Helena,SHN,,Land area,1000 HA,2004,39.0
669164210,Saint Helena,SHN,,Share of forest area,Percent,2004,5.12820512820513
545636587,Saint Pierre and Miquelon,SPM,North America,Carbon stocks in forests,Million tonnes,2004,0.0268
545636587,Saint Pierre and Miquelon,SPM,North America,Forest area,1000 HA,2004,1.578
545636587,Saint Pierre and Miquelon,SPM,North America,Index of carbon stocks in forests,Index,2004,85.0793650793651
545636587,Saint Pierre and Miquelon,SPM,North America,Index of forest extent,Index,2004,85.1132686084142
545636587,Saint Pierre and Miquelon,SPM,North America,Land area,1000 HA,2004,23.0
545636587,Saint Pierre and Miquelon,SPM,North America,Share of forest area,Percent,2004,6.86086956521739
617783269,Samoa,WSM,Oceania,Carbon stocks in forests,Million tonnes,2004,10.0424
617783269,Samoa,WSM,Oceania,Forest area,1000 HA,2004,169.382
617783269,Samoa,WSM,Oceania,Index of carbon stocks in forests,Index,2004,96.6265755797171
617783269,Samoa,WSM,Oceania,Index of forest extent,Index,2004,96.69798933583
617783269,Samoa,WSM,Oceania,Land area,1000 HA,2004,283.0
617783269,Samoa,WSM,Oceania,Share of forest area,Percent,2004,59.852296819788
919598905,"San Marino, Rep. of",SMR,Europe,Carbon stocks in forests,Million tonnes,2004,0.0487
919598905,"San Marino, Rep. of",SMR,Europe,Forest area,1000 HA,2004,1.0
919598905,"San Marino, Rep. of",SMR,Europe,Index of carbon stocks in forests,Index,2004,117.917675544794
919598905,"San Marino, Rep. of",SMR,Europe,Index of forest extent,Index,2004,100.0
919598905,"San Marino, Rep. of",SMR,Europe,Land area,1000 HA,2004,6.0
919598905,"San Marino, Rep. of",SMR,Europe,Share of forest area,Percent,2004,16.6666666666667
58538046,"São Tomé and Príncipe, Dem. Rep. of",STP,,Carbon stocks in forests,Million tonnes,2004,5.5174
58538046,"São Tomé and Príncipe, Dem. Rep. of",STP,,Forest area,1000 HA,2004,58.256
58538046,"São Tomé and Príncipe, Dem. Rep. of",STP,,Index of carbon stocks in forests,Index,2004,99.4663782224626
58538046,"São Tomé and Príncipe, Dem. Rep. of",STP,,Index of forest extent,Index,2004,99.4672858899058
58538046,"São Tomé and Príncipe, Dem. Rep. of",STP,,Land area,1000 HA,2004,96.0
58538046,"São Tomé and Príncipe, Dem. Rep. of",STP,,Share of forest area,Percent,2004,60.6833333333333
227505666,Saudi Arabia,SAU,Asia,Carbon stocks in forests,Million tonnes,2004,16.1889
227505666,Saudi Arabia,SAU,Asia,Forest area,1000 HA,2004,977.0
227505666,Saudi Arabia,SAU,Asia,Index of carbon stocks in forests,Index,2004,100.0
227505666,Saudi Arabia,SAU,Asia,Index of forest extent,Index,2004,100.0
227505666,Saudi Arabia,SAU,Asia,Land area,1000 HA,2004,214969.0
227505666,Saudi Arabia,SAU,Asia,Share of forest area,Percent,2004,0.454484134921779
234591610,Senegal,SEN,Africa,Carbon stocks in forests,Million tonnes,2004,240.5864
234591610,Senegal,SEN,Africa,Forest area,1000 HA,2004,8699.16
234591610,Senegal,SEN,Africa,Index of carbon stocks in forests,Index,2004,93.1799714479809
234591610,Senegal,SEN,Africa,Index of forest extent,Index,2004,94.4210238398118
234591610,Senegal,SEN,Africa,Land area,1000 HA,2004,19253.0
234591610,Senegal,SEN,Africa,Share of forest area,Percent,2004,45.183399989612
891053508,Serbia and Montenegro,SCG,,Carbon stocks in forests,Million tonnes,2004,225.8974
891053508,Serbia and Montenegro,SCG,,Forest area,1000 HA,2004,3267.6
891053508,Serbia and Montenegro,SCG,,Index of carbon stocks in forests,Index,2004,128.815629581518
891053508,Serbia and Montenegro,SCG,,Index of forest extent,Index,2004,110.079504109958
891053508,Serbia and Montenegro,SCG,,Land area,1000 HA,2004,10200.0
891053508,Serbia and Montenegro,SCG,,Share of forest area,Percent,2004,32.0352941176471
917664611,"Serbia, Rep. of",SRB,Europe,Carbon stocks in forests,Million tonnes,2004,187.456566862468
917664611,"Serbia, Rep. of",SRB,Europe,Forest area,1000 HA,2004,2541.18558837542
917664611,"Serbia, Rep. of",SRB,Europe,Index of carbon stocks in forests,Index,2004,128.815629581518
917664611,"Serbia, Rep. of",SRB,Europe,Index of forest extent,Index,2004,110.079504109958
917664611,"Serbia, Rep. of",SRB,Europe,Land area,1000 HA,2004,8840.47170746209
917664611,"Serbia, Rep. of",SRB,Europe,Share of forest area,Percent,2004,28.744909462585
554106462,Seychelles,SYC,Europe,Carbon stocks in forests,Million tonnes,2004,3.3939
554106462,Seychelles,SYC,Europe,Forest area,1000 HA,2004,33.7
554106462,Seychelles,SYC,Europe,Index of carbon stocks in forests,Index,2004,100.0
554106462,Seychelles,SYC,Europe,Index of forest extent,Index,2004,100.0
554106462,Seychelles,SYC,Europe,Land area,1000 HA,2004,46.0
554106462,Seychelles,SYC,Europe,Share of forest area,Percent,2004,73.2608695652174
101355800,Sierra Leone,SLE,Africa,Carbon stocks in forests,Million tonnes,2004,131.8366
101355800,Sierra Leone,SLE,Africa,Forest area,1000 HA,2004,2850.522
101355800,Sierra Leone,SLE,Africa,Index of carbon stocks in forests,Index,2004,92.3321831199474
101355800,Sierra Leone,SLE,Africa,Index of forest extent,Index,2004,92.3321951020424
101355800,Sierra Leone,SLE,Africa,Land area,1000 HA,2004,7218.0
101355800,Sierra Leone,SLE,Africa,Share of forest area,Percent,2004,39.4918536990856
393341940,Singapore,SGP,Asia,Carbon stocks in forests,Million tonnes,2004,1.0802
393341940,Singapore,SGP,Asia,Forest area,1000 HA,2004,17.3042
393341940,Singapore,SGP,Asia,Index of carbon stocks in forests,Index,2004,118.429996710887
393341940,Singapore,SGP,Asia,Index of forest extent,Index,2004,113.364604761468
393341940,Singapore,SGP,Asia,Land area,1000 HA,2004,68.9
393341940,Singapore,SGP,Asia,Share of forest area,Percent,2004,25.1149492017417
368471529,Slovak Rep.,SVK,Europe,Carbon stocks in forests,Million tonnes,2004,169.2622
368471529,Slovak Rep.,SVK,Europe,Forest area,1000 HA,2004,1908.01
368471529,Slovak Rep.,SVK,Europe,Index of carbon stocks in forests,Index,2004,121.014474236893
368471529,Slovak Rep.,SVK,Europe,Index of forest extent,Index,2004,100.322644223212
368471529,Slovak Rep.,SVK,Europe,Land area,1000 HA,2004,4810.0
368471529,Slovak Rep.,SVK,Europe,Share of forest area,Percent,2004,39.6675675675676
37166610,"Slovenia, Rep. of",SVN,Europe,Carbon stocks in forests,Million tonnes,2004,157.4207
37166610,"Slovenia, Rep. of",SVN,Europe,Forest area,1000 HA,2004,1238.6
37166610,"Slovenia, Rep. of",SVN,Europe,Index of carbon stocks in forests,Index,2004,127.00338846309
37166610,"Slovenia, Rep. of",SVN,Europe,Index of forest extent,Index,2004,103.475355054302
37166610,"Slovenia, Rep. of",SVN,Europe,Land area,1000 HA,2004,2014.0
37166610,"Slovenia, Rep. of",SVN,Europe,Share of forest area,Percent,2004,61.4995034756703
154662047,Solomon Islands,SLB,Oceania,Carbon stocks in forests,Million tonnes,2004,176.7759
154662047,Solomon Islands,SLB,Oceania,Forest area,1000 HA,2004,2534.672
154662047,Solomon Islands,SLB,Oceania,Index of carbon stocks in forests,Index,2004,94.4534179113011
154662047,Solomon Islands,SLB,Oceania,Index of forest extent,Index,2004,99.6549565786287
154662047,Solomon Islands,SLB,Oceania,Land area,1000 HA,2004,2799.0
154662047,Solomon Islands,SLB,Oceania,Share of forest area,Percent,2004,90.5563415505538
130254627,Somalia,SOM,,Carbon stocks in forests,Million tonnes,2004,444.4453
130254627,Somalia,SOM,,Forest area,1000 HA,2004,7208.0
130254627,Somalia,SOM,,Index of carbon stocks in forests,Index,2004,88.6702042019886
130254627,Somalia,SOM,,Index of forest extent,Index,2004,88.670193135687
130254627,Somalia,SOM,,Land area,1000 HA,2004,62734.0
130254627,Somalia,SOM,,Share of forest area,Percent,2004,11.4897822552364
175324841,South Africa,ZAF,Africa,Carbon stocks in forests,Million tonnes,2004,877.9129
175324841,South Africa,ZAF,Africa,Forest area,1000 HA,2004,17632.49
175324841,South Africa,ZAF,Africa,Index of carbon stocks in forests,Index,2004,97.8180510705454
175324841,South Africa,ZAF,Africa,Index of forest extent,Index,2004,97.5826388308561
175324841,South Africa,ZAF,Africa,Land area,1000 HA,2004,121309.0
175324841,South Africa,ZAF,Africa,Share of forest area,Percent,2004,14.5351870017888
170444025,"South Sudan, Rep. of",SSD,,Forest area,1000 HA,2004,7528.42592096877
170444025,"South Sudan, Rep. of",SSD,,Index of forest extent,Index,2004,93.1092141542302
170444025,"South Sudan, Rep. of",SSD,,Land area,1000 HA,2004,60060.3088886489
170444025,"South Sudan, Rep. of",SSD,,Share of forest area,Percent,2004,12.534777226881
201568702,Spain,ESP,Europe,Carbon stocks in forests,Million tonnes,2004,650.9516
201568702,Spain,ESP,Europe,Forest area,1000 HA,2004,17674.494
201568702,Spain,ESP,Europe,Index of carbon stocks in forests,Index,2004,121.536711670334
201568702,Spain,ESP,Europe,Index of forest extent,Index,2004,121.536716416433
201568702,Spain,ESP,Europe,Land area,1000 HA,2004,49918.0
201568702,Spain,ESP,Europe,Share of forest area,Percent,2004,35.4070555711367
368899668,Sri Lanka,LKA,Asia,Carbon stocks in forests,Million tonnes,2004,101.1887
368899668,Sri Lanka,LKA,Asia,Forest area,1000 HA,2004,2141.3
368899668,Sri Lanka,LKA,Asia,Index of carbon stocks in forests,Index,2004,92.6015711080118
368899668,Sri Lanka,LKA,Asia,Index of forest extent,Index,2004,92.5548119165887
368899668,Sri Lanka,LKA,Asia,Land area,1000 HA,2004,6271.0
368899668,Sri Lanka,LKA,Asia,Share of forest area,Percent,2004,34.1460692074629
547454392,St. Kitts and Nevis,KNA,,Carbon stocks in forests,Million tonnes,2004,1.3907
547454392,St. Kitts and Nevis,KNA,,Forest area,1000 HA,2004,11.0
547454392,St. Kitts and Nevis,KNA,,Index of carbon stocks in forests,Index,2004,100.0
547454392,St. Kitts and Nevis,KNA,,Index of forest extent,Index,2004,100.0
547454392,St. Kitts and Nevis,KNA,,Land area,1000 HA,2004,26.0
547454392,St. Kitts and Nevis,KNA,,Share of forest area,Percent,2004,42.3076923076923
929147081,St. Lucia,LCA,,Carbon stocks in forests,Million tonnes,2004,2.9424
929147081,St. Lucia,LCA,,Forest area,1000 HA,2004,20.914
929147081,St. Lucia,LCA,,Index of carbon stocks in forests,Index,2004,117.264466762315
929147081,St. Lucia,LCA,,Index of forest extent,Index,2004,98.5672542181167
929147081,St. Lucia,LCA,,Land area,1000 HA,2004,61.0
929147081,St. Lucia,LCA,,Share of forest area,Percent,2004,34.2852459016393
953854186,St. Vincent and the Grenadines,VCT,,Carbon stocks in forests,Million tonnes,2004,3.6448
953854186,St. Vincent and the Grenadines,VCT,,Forest area,1000 HA,2004,28.54
953854186,St. Vincent and the Grenadines,VCT,,Index of carbon stocks in forests,Index,2004,102.881982668586
953854186,St. Vincent and the Grenadines,VCT,,Index of forest extent,Index,2004,102.883922134102
953854186,St. Vincent and the Grenadines,VCT,,Land area,1000 HA,2004,39.0
953854186,St. Vincent and the Grenadines,VCT,,Share of forest area,Percent,2004,73.1794871794872
907258805,Sudan,SDN,Africa,Carbon stocks in forests,Million tonnes,2004,711.5966
907258805,Sudan,SDN,Africa,Forest area,1000 HA,2004,20756.7380790312
907258805,Sudan,SDN,Africa,Index of carbon stocks in forests,Index,2004,90.9854425153631
907258805,Sudan,SDN,Africa,Index of forest extent,Index,2004,93.1092141542302
907258805,Sudan,SDN,Africa,Land area,1000 HA,2004,177539.691111351
907258805,Sudan,SDN,Africa,Share of forest area,Percent,2004,11.6913226271261
216757581,Suriname,SUR,South America,Carbon stocks in forests,Million tonnes,2004,3234.8415
216757581,Suriname,SUR,South America,Forest area,1000 HA,2004,15324.466
216757581,Suriname,SUR,South America,Index of carbon stocks in forests,Index,2004,99.7019428499571
216757581,Suriname,SUR,South America,Index of forest extent,Index,2004,99.701944232889
216757581,Suriname,SUR,South America,Land area,1000 HA,2004,15600.0
216757581,Suriname,SUR,South America,Share of forest area,Percent,2004,98.2337564102564
140065039,Sweden,SWE,Europe,Carbon stocks in forests,Million tonnes,2004,1265.0612
140065039,Sweden,SWE,Europe,Forest area,1000 HA,2004,28127.0
140065039,Sweden,SWE,Europe,Index of carbon stocks in forests,Index,2004,101.617920003496
140065039,Sweden,SWE,Europe,Index of forest extent,Index,2004,100.156678417548
140065039,Sweden,SWE,Europe,Land area,1000 HA,2004,40733.97
140065039,Sweden,SWE,Europe,Share of forest area,Percent,2004,69.0504755613067
54846047,Switzerland,CHE,Europe,Carbon stocks in forests,Million tonnes,2004,143.6865
54846047,Switzerland,CHE,Europe,Forest area,1000 HA,2004,1211.596
54846047,Switzerland,CHE,Europe,Index of carbon stocks in forests,Index,2004,105.055801058114
54846047,Switzerland,CHE,Europe,Index of forest extent,Index,2004,104.26492810894
54846047,Switzerland,CHE,Europe,Land area,1000 HA,2004,3952.0
54846047,Switzerland,CHE,Europe,Share of forest area,Percent,2004,30.6577935222672
343041501,Syrian Arab Rep.,SYR,Asia,Carbon stocks in forests,Million tonnes,2004,13.9332
343041501,Syrian Arab Rep.,SYR,Asia,Forest area,1000 HA,2004,456.08
343041501,Syrian Arab Rep.,SYR,Asia,Index of carbon stocks in forests,Index,2004,118.74616485989
343041501,Syrian Arab Rep.,SYR,Asia,Index of forest extent,Index,2004,118.746094563633
343041501,Syrian Arab Rep.,SYR,Asia,Land area,1000 HA,2004,18357.0
343041501,Syrian Arab Rep.,SYR,Asia,Share of forest area,Percent,2004,2.48450182491693
941722938,"Tajikistan, Rep. of",TJK,Europe,Forest area,1000 HA,2004,410.0
941722938,"Tajikistan, Rep. of",TJK,Europe,Index of forest extent,Index,2004,100.391772771792
941722938,"Tajikistan, Rep. of",TJK,Europe,Land area,1000 HA,2004,13996.0
941722938,"Tajikistan, Rep. of",TJK,Europe,Share of forest area,Percent,2004,2.92940840240069
393448259,"Tanzania, United Rep. of",TZA,,Carbon stocks in forests,Million tonnes,2004,1795.0611
393448259,"Tanzania, United Rep. of",TZA,,Forest area,1000 HA,2004,52182.01
393448259,"Tanzania, United Rep. of",TZA,,Index of carbon stocks in forests,Index,2004,92.1194800820087
393448259,"Tanzania, United Rep. of",TZA,,Index of forest extent,Index,2004,92.1194802599512
393448259,"Tanzania, United Rep. of",TZA,,Land area,1000 HA,2004,88580.0
393448259,"Tanzania, United Rep. of",TZA,,Share of forest area,Percent,2004,58.9094716640325
246031659,Thailand,THA,Asia,Carbon stocks in forests,Million tonnes,2004,1608.5215
246031659,Thailand,THA,Asia,Forest area,1000 HA,2004,19428.0
246031659,Thailand,THA,Asia,Index of carbon stocks in forests,Index,2004,100.953259673481
246031659,Thailand,THA,Asia,Index of forest extent,Index,2004,100.723751062815
246031659,Thailand,THA,Asia,Land area,1000 HA,2004,51089.0
246031659,Thailand,THA,Asia,Share of forest area,Percent,2004,38.0277554855253
756173712,"Timor-Leste, Dem. Rep. of",TLS,Asia,Carbon stocks in forests,Million tonnes,2004,85.1414
756173712,"Timor-Leste, Dem. Rep. of",TLS,Asia,Forest area,1000 HA,2004,943.5
756173712,"Timor-Leste, Dem. Rep. of",TLS,Asia,Index of carbon stocks in forests,Index,2004,98.2504687995846
