Country,Variable,Year,Unit,PowerCode Code,PowerCode,Value,Flags
Brazil,Total gross abstraction. Desalinated water,2003,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2004,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2005,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2006,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2007,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2008,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2009,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2010,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2011,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2012,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2013,Cubic metres,6,Millions,0.0,
Bulgaria,Total gross abstraction non-freshwater,1992,Cubic metres,6,Millions,679.2,
Bulgaria,Total gross abstraction non-freshwater,1993,Cubic metres,6,Millions,558.9,
Bulgaria,Total gross abstraction non-freshwater,1994,Cubic metres,6,Millions,434.9,
Bulgaria,Total gross abstraction non-freshwater,1995,Cubic metres,6,Millions,392.4,
Bulgaria,Total gross abstraction non-freshwater,1996,Cubic metres,6,Millions,383.7,
Bulgaria,Total gross abstraction non-freshwater,1997,Cubic metres,6,Millions,406.8,
Bulgaria,Total gross abstraction non-freshwater,1998,Cubic metres,6,Millions,388.7,
Bulgaria,Total gross abstraction non-freshwater,1999,Cubic metres,6,Millions,318.2,
Bulgaria,Total gross abstraction non-freshwater,2000,Cubic metres,6,Millions,246.23,
Bulgaria,Total gross abstraction non-freshwater,2001,Cubic metres,6,Millions,418.45,
Bulgaria,Total gross abstraction non-freshwater,2002,Cubic metres,6,Millions,349.5,
Bulgaria,Total gross abstraction non-freshwater,2003,Cubic metres,6,Millions,370.87,
Bulgaria,Total gross abstraction non-freshwater,2004,Cubic metres,6,Millions,361.55,
Bulgaria,Total gross abstraction non-freshwater,2005,Cubic metres,6,Millions,389.75,
Bulgaria,Total gross abstraction non-freshwater,2006,Cubic metres,6,Millions,1.69,
Bulgaria,Total gross abstraction non-freshwater,2007,Cubic metres,6,Millions,2.36,
Bulgaria,Total gross abstraction non-freshwater,2008,Cubic metres,6,Millions,0.56,
Bulgaria,Total gross abstraction non-freshwater,2009,Cubic metres,6,Millions,0.4,
Bulgaria,Total gross abstraction non-freshwater,2010,Cubic metres,6,Millions,0.34,
Bulgaria,Total gross abstraction non-freshwater,2011,Cubic metres,6,Millions,0.35,
Bulgaria,Total gross abstraction non-freshwater,2012,Cubic metres,6,Millions,0.54,
Bulgaria,Total gross abstraction non-freshwater,2013,Cubic metres,6,Millions,0.52,
Bulgaria,Total gross abstraction non-freshwater,2014,Cubic metres,6,Millions,0.44,
Bulgaria,Total gross abstraction non-freshwater,2015,Cubic metres,6,Millions,0.38,
Bulgaria,Total gross abstraction non-freshwater,2016,Cubic metres,6,Millions,0.41,
Bulgaria,Total gross abstraction non-freshwater,2017,Cubic metres,6,Millions,0.38,
Bulgaria,Total gross abstraction non-freshwater,2018,Cubic metres,6,Millions,10.37,
Bulgaria,Total gross abstraction non-freshwater,2019,Cubic metres,6,Millions,4.09,
Bulgaria,Total gross abstraction non-freshwater,2020,Cubic metres,6,Millions,35.77,
Bulgaria,Abstractions for services - non-freshwater,1992,Cubic metres,6,Millions,0.2,
Bulgaria,Abstractions for services - non-freshwater,1993,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for services - non-freshwater,1994,Cubic metres,6,Millions,0.2,
Bulgaria,Abstractions for services - non-freshwater,1995,Cubic metres,6,Millions,0.2,
Bulgaria,Abstractions for services - non-freshwater,1996,Cubic metres,6,Millions,0.2,
Bulgaria,Abstractions for services - non-freshwater,1997,Cubic metres,6,Millions,0.2,
Bulgaria,Abstractions for services - non-freshwater,1998,Cubic metres,6,Millions,0.2,
Bulgaria,Abstractions for services - non-freshwater,2000,Cubic metres,6,Millions,0.03,
Bulgaria,Abstractions for services - non-freshwater,2001,Cubic metres,6,Millions,0.04,
Bulgaria,Abstractions for services - non-freshwater,2002,Cubic metres,6,Millions,0.04,
Bulgaria,Abstractions for services - non-freshwater,2003,Cubic metres,6,Millions,0.01,
Bulgaria,Abstractions for services - non-freshwater,2004,Cubic metres,6,Millions,0.01,
Bulgaria,Abstractions for services - non-freshwater,2005,Cubic metres,6,Millions,0.03,
Bulgaria,Abstractions for services - non-freshwater,2006,Cubic metres,6,Millions,0.03,
Bulgaria,Abstractions for services - non-freshwater,2007,Cubic metres,6,Millions,0.03,
Bulgaria,Abstractions for services - non-freshwater,2008,Cubic metres,6,Millions,0.03,
Bulgaria,Abstractions for services - non-freshwater,2009,Cubic metres,6,Millions,0.04,
Bulgaria,Abstractions for services - non-freshwater,2010,Cubic metres,6,Millions,0.05,
Bulgaria,Abstractions for services - non-freshwater,2011,Cubic metres,6,Millions,0.06,
Bulgaria,Abstractions for services - non-freshwater,2012,Cubic metres,6,Millions,0.04,
Bulgaria,Abstractions for services - non-freshwater,2013,Cubic metres,6,Millions,0.05,
Bulgaria,Abstractions for services - non-freshwater,2014,Cubic metres,6,Millions,0.05,
Bulgaria,Abstractions for services - non-freshwater,2015,Cubic metres,6,Millions,0.04,
Bulgaria,Abstractions for services - non-freshwater,2016,Cubic metres,6,Millions,0.05,
Bulgaria,Abstractions for services - non-freshwater,2017,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for services - non-freshwater,2018,Cubic metres,6,Millions,0.04,
Bulgaria,Abstractions for services - non-freshwater,2020,Cubic metres,6,Millions,0.03,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1992,Cubic metres,6,Millions,2.8,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1993,Cubic metres,6,Millions,0.2,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1994,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1995,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1997,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",1998,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2000,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2001,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2002,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2003,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2004,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2005,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2006,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2007,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2008,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2009,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2010,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2011,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2012,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2013,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2014,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2015,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2016,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2017,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2018,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2019,Cubic metres,6,Millions,0.0,
Bulgaria,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2020,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,1992,Cubic metres,6,Millions,2.8,
Bulgaria,Abstractions for irrigation. Non-freshwater,1993,Cubic metres,6,Millions,0.2,
Bulgaria,Abstractions for irrigation. Non-freshwater,1994,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,1995,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2000,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2001,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2002,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2003,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2004,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2005,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2007,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2008,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2010,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2011,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2012,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2013,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2014,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2015,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2016,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2017,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2018,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2019,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for irrigation. Non-freshwater,2020,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2000,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2001,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2002,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2003,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2004,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2005,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2007,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2008,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2010,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2011,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2012,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2013,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2014,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2015,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2016,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2017,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2018,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2019,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for aquaculture. Non-freshwater,2020,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for manufacturing. Non-freshwater,1992,Cubic metres,6,Millions,1.2,
Bulgaria,Abstractions for manufacturing. Non-freshwater,1993,Cubic metres,6,Millions,0.5,
Bulgaria,Abstractions for manufacturing. Non-freshwater,1994,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for manufacturing. Non-freshwater,1995,Cubic metres,6,Millions,0.1,
Bulgaria,Abstractions for manufacturing. Non-freshwater,1996,Cubic metres,6,Millions,1.5,
Bulgaria,Abstractions for manufacturing. Non-freshwater,1997,Cubic metres,6,Millions,0.4,
Bulgaria,Abstractions for manufacturing. Non-freshwater,1998,Cubic metres,6,Millions,0.3,
Bulgaria,Abstractions for manufacturing. Non-freshwater,1999,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2000,Cubic metres,6,Millions,0.2,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2001,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2002,Cubic metres,6,Millions,0.02,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2003,Cubic metres,6,Millions,0.35,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2004,Cubic metres,6,Millions,0.43,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2005,Cubic metres,6,Millions,0.4,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2007,Cubic metres,6,Millions,0.47,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2008,Cubic metres,6,Millions,0.51,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2009,Cubic metres,6,Millions,0.34,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2010,Cubic metres,6,Millions,0.29,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2011,Cubic metres,6,Millions,0.29,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2012,Cubic metres,6,Millions,0.48,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2013,Cubic metres,6,Millions,0.42,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2014,Cubic metres,6,Millions,0.37,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2015,Cubic metres,6,Millions,0.32,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2016,Cubic metres,6,Millions,0.34,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2017,Cubic metres,6,Millions,0.35,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2018,Cubic metres,6,Millions,0.46,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2019,Cubic metres,6,Millions,0.34,
Bulgaria,Abstractions for manufacturing. Non-freshwater,2020,Cubic metres,6,Millions,0.4,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,1992,Cubic metres,6,Millions,0.2,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,1993,Cubic metres,6,Millions,0.1,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,1994,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,1995,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,1996,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,1997,Cubic metres,6,Millions,0.2,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,1998,Cubic metres,6,Millions,0.1,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,1999,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2000,Cubic metres,6,Millions,0.11,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2001,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2002,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2003,Cubic metres,6,Millions,0.15,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2004,Cubic metres,6,Millions,0.34,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2005,Cubic metres,6,Millions,0.29,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2006,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2007,Cubic metres,6,Millions,0.01,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2008,Cubic metres,6,Millions,0.01,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2009,Cubic metres,6,Millions,0.0,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2010,Cubic metres,6,Millions,0.1,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2011,Cubic metres,6,Millions,0.08,
Bulgaria,Abstractions for cooling (manufacturing). Non-freshwater,2012,Cubic metres,6,Millions,0.01,
