forest_variable,continent,country,year,forest_unit,forest_powercode_code,forest_powercode,forest_value,forest_flags
Net change,Asia,Türkiye,2016,Cubic metres,3,Thousands,24775.0,
Net change,Asia,Türkiye,2017,Cubic metres,3,Thousands,25708.0,
Net change,Asia,Türkiye,2018,Cubic metres,3,Thousands,22562.0,
Net change,Asia,Türkiye,2019,Cubic metres,3,Thousands,18537.0,
Net change,Asia,Türkiye,2020,Cubic metres,3,Thousands,15700.0,
Net change,Asia,Türkiye,2021,Cubic metres,3,Thousands,11466.0,
Net change,South America,Chile,2000,Cubic metres,3,Thousands,40035.62,
Net change,South America,Chile,2005,Cubic metres,3,Thousands,38082.641,
Net change,South America,Chile,2009,Cubic metres,3,Thousands,36332.09,
Net change,South America,Chile,2012,Cubic metres,3,Thousands,31099.0,
Net change,Europe,Slovenia,2000,Cubic metres,3,Thousands,7037.0,
Net change,Europe,Slovenia,2005,Cubic metres,3,Thousands,6571.0,
Net change,Europe,Slovenia,2006,Cubic metres,3,Thousands,6020.0,
Net change,Europe,Slovenia,2007,Cubic metres,3,Thousands,6513.0,
Net change,Europe,Slovenia,2008,Cubic metres,3,Thousands,6342.0,
Net change,Europe,Slovenia,2009,Cubic metres,3,Thousands,6411.0,
Net change,Europe,Slovenia,2012,Cubic metres,3,Thousands,5522.0,
Net change,Europe,Slovenia,2018,Cubic metres,3,Thousands,6291.0,
Gross Increment,Oceania,Australia,2015,Cubic metres,3,Thousands,32877.11,
Gross Increment,Oceania,Australia,2016,Cubic metres,3,Thousands,32877.11,
Gross Increment,Oceania,Australia,2017,Cubic metres,3,Thousands,32877.11,
Gross Increment,Oceania,Australia,2018,Cubic metres,3,Thousands,32877.11,
Gross Increment,Oceania,Australia,2019,Cubic metres,3,Thousands,32877.11,
Gross Increment,Oceania,Australia,2020,Cubic metres,3,Thousands,30108.37,
Gross Increment,Oceania,Australia,2021,Cubic metres,3,Thousands,30108.0,
Net change,Oceania,Australia,2015,Cubic metres,3,Thousands,5587.11,
Net change,Oceania,Australia,2016,Cubic metres,3,Thousands,2794.09,
Net change,Oceania,Australia,2017,Cubic metres,3,Thousands,-329.07,
Net change,Oceania,Australia,2018,Cubic metres,3,Thousands,-62.19,
Net change,Oceania,Australia,2019,Cubic metres,3,Thousands,277.64,
Net change,Oceania,Australia,2020,Cubic metres,3,Thousands,627.26,
Net change,Oceania,Australia,2021,Cubic metres,3,Thousands,3010.846,
Intensity of use of forest resources,Oceania,Australia,2015,Ratio,0,Units,0.83,
Intensity of use of forest resources,Oceania,Australia,2016,Ratio,0,Units,0.915,
Intensity of use of forest resources,Oceania,Australia,2017,Ratio,0,Units,1.01,
Intensity of use of forest resources,Oceania,Australia,2018,Ratio,0,Units,1.002,
Intensity of use of forest resources,Oceania,Australia,2019,Ratio,0,Units,0.992,
Intensity of use of forest resources,Oceania,Australia,2020,Ratio,0,Units,0.979,
Intensity of use of forest resources,Oceania,Australia,2021,Ratio,0,Units,0.9,
Volumes salvaged,Europe,Austria,1997,Cubic metres,3,Thousands,978.0,
Volumes salvaged,Europe,Austria,2005,Cubic metres,3,Thousands,3052.0,
Volumes salvaged,Europe,Austria,2013,Cubic metres,3,Thousands,3366.0,
Net fellings,Europe,Austria,1997,Cubic metres,3,Thousands,16008.0,
Net fellings,Europe,Austria,2005,Cubic metres,3,Thousands,19890.0,
Net fellings,Europe,Austria,2013,Cubic metres,3,Thousands,19856.0,
Net change,Europe,Austria,1997,Cubic metres,3,Thousands,12311.0,
Net change,Europe,Austria,2005,Cubic metres,3,Thousands,4873.0,
Net change,Europe,Austria,2013,Cubic metres,3,Thousands,3607.0,
Intensity of use of forest resources,Europe,Austria,1997,Ratio,0,Units,0.558,
Intensity of use of forest resources,Europe,Austria,2005,Ratio,0,Units,0.766,
Intensity of use of forest resources,Europe,Austria,2013,Ratio,0,Units,0.805,
Intensity of use of forest resources,Europe,Belgium,2000,Ratio,0,Units,0.654,
Intensity of use of forest resources,Europe,Belgium,2005,Ratio,0,Units,0.83,
Intensity of use of forest resources,Europe,Belgium,2010,Ratio,0,Units,1.056,
Intensity of use of forest resources,Europe,Belgium,2012,Ratio,0,Units,1.099,
Intensity of use of forest resources,Europe,Czech Republic,1992,Ratio,0,Units,0.56,
Intensity of use of forest resources,Europe,Czech Republic,1993,Ratio,0,Units,0.582,
Intensity of use of forest resources,Europe,Czech Republic,1994,Ratio,0,Units,0.671,
Intensity of use of forest resources,Europe,Czech Republic,1995,Ratio,0,Units,0.691,
Intensity of use of forest resources,Europe,Czech Republic,1996,Ratio,0,Units,0.699,
Intensity of use of forest resources,Europe,Czech Republic,1997,Ratio,0,Units,0.741,
Intensity of use of forest resources,Europe,Czech Republic,1998,Ratio,0,Units,0.76,
Intensity of use of forest resources,Europe,Czech Republic,1999,Ratio,0,Units,0.755,
Intensity of use of forest resources,Europe,Czech Republic,2000,Ratio,0,Units,0.729,
Intensity of use of forest resources,Europe,Czech Republic,2001,Ratio,0,Units,0.715,
Intensity of use of forest resources,Europe,Czech Republic,2002,Ratio,0,Units,0.722,
Intensity of use of forest resources,Europe,Czech Republic,2003,Ratio,0,Units,0.751,
Intensity of use of forest resources,Europe,Czech Republic,2004,Ratio,0,Units,0.767,
Intensity of use of forest resources,Europe,Czech Republic,2005,Ratio,0,Units,0.758,
Intensity of use of forest resources,Europe,Czech Republic,2006,Ratio,0,Units,0.859,
Intensity of use of forest resources,Europe,Czech Republic,2007,Ratio,0,Units,0.893,
Intensity of use of forest resources,Europe,Czech Republic,2008,Ratio,0,Units,0.777,
Intensity of use of forest resources,Europe,Czech Republic,2009,Ratio,0,Units,0.716,
Intensity of use of forest resources,Europe,Czech Republic,2010,Ratio,0,Units,0.788,
Intensity of use of forest resources,Europe,Czech Republic,2011,Ratio,0,Units,0.717,
Intensity of use of forest resources,Europe,Czech Republic,2012,Ratio,0,Units,0.698,
Intensity of use of forest resources,Europe,Czech Republic,2013,Ratio,0,Units,0.706,
Intensity of use of forest resources,Europe,Czech Republic,2014,Ratio,0,Units,0.708,
Intensity of use of forest resources,Europe,Czech Republic,2015,Ratio,0,Units,0.741,
Intensity of use of forest resources,Europe,Czech Republic,2016,Ratio,0,Units,0.801,
Intensity of use of forest resources,Europe,Czech Republic,2017,Ratio,0,Units,0.876,
Intensity of use of forest resources,Europe,Czech Republic,2018,Ratio,0,Units,1.15,
Intensity of use of forest resources,Europe,Czech Republic,2019,Ratio,0,Units,1.452,
Intensity of use of forest resources,Europe,Czech Republic,2020,Ratio,0,Units,1.598,
Intensity of use of forest resources,Europe,Czech Republic,2021,Ratio,0,Units,1.355,
Intensity of use of forest resources,,Denmark,1996,Ratio,0,Units,0.51,
Intensity of use of forest resources,,Denmark,2000,Ratio,0,Units,0.593,
Intensity of use of forest resources,,Denmark,2005,Ratio,0,Units,0.531,
Intensity of use of forest resources,,Denmark,2010,Ratio,0,Units,0.457,
Intensity of use of forest resources,,Denmark,2012,Ratio,0,Units,0.593,Break
Intensity of use of forest resources,,Denmark,2013,Ratio,0,Units,0.606,
Intensity of use of forest resources,,Denmark,2014,Ratio,0,Units,0.564,
Intensity of use of forest resources,,Denmark,2015,Ratio,0,Units,0.523,
Intensity of use of forest resources,,Denmark,2016,Ratio,0,Units,0.58,
Intensity of use of forest resources,,Denmark,2017,Ratio,0,Units,0.673,
Intensity of use of forest resources,,Denmark,2018,Ratio,0,Units,0.659,
Intensity of use of forest resources,,Denmark,2019,Ratio,0,Units,0.647,
Intensity of use of forest resources,,Denmark,2020,Ratio,0,Units,0.695,
Intensity of use of forest resources,,Denmark,2021,Ratio,0,Units,0.581,
Intensity of use of forest resources,Europe,Finland,1992,Ratio,0,Units,0.616,
Intensity of use of forest resources,Europe,Finland,1993,Ratio,0,Units,0.644,
Intensity of use of forest resources,Europe,Finland,1994,Ratio,0,Units,0.733,
Intensity of use of forest resources,Europe,Finland,1995,Ratio,0,Units,0.748,
Intensity of use of forest resources,Europe,Finland,1996,Ratio,0,Units,0.686,
Intensity of use of forest resources,Europe,Finland,1997,Ratio,0,Units,0.751,
Intensity of use of forest resources,Europe,Finland,1998,Ratio,0,Units,0.768,
Intensity of use of forest resources,Europe,Finland,1999,Ratio,0,Units,0.759,
Intensity of use of forest resources,Europe,Finland,2000,Ratio,0,Units,0.758,
Intensity of use of forest resources,Europe,Finland,2001,Ratio,0,Units,0.719,
Intensity of use of forest resources,Europe,Finland,2002,Ratio,0,Units,0.716,
Intensity of use of forest resources,Europe,Finland,2003,Ratio,0,Units,0.713,
Intensity of use of forest resources,Europe,Finland,2004,Ratio,0,Units,0.708,
Intensity of use of forest resources,Europe,Finland,2005,Ratio,0,Units,0.676,
Intensity of use of forest resources,Europe,Finland,2006,Ratio,0,Units,0.652,
Intensity of use of forest resources,Europe,Finland,2007,Ratio,0,Units,0.725,
Intensity of use of forest resources,Europe,Finland,2008,Ratio,0,Units,0.664,
Intensity of use of forest resources,Europe,Finland,2009,Ratio,0,Units,0.547,
Intensity of use of forest resources,Europe,Finland,2010,Ratio,0,Units,0.666,
Intensity of use of forest resources,Europe,Finland,2011,Ratio,0,Units,0.67,
Intensity of use of forest resources,Europe,Finland,2012,Ratio,0,Units,0.66,
Intensity of use of forest resources,Europe,Finland,2013,Ratio,0,Units,0.716,
Intensity of use of forest resources,Europe,Finland,2014,Ratio,0,Units,0.724,
Intensity of use of forest resources,Europe,Finland,2015,Ratio,0,Units,0.763,
Intensity of use of forest resources,Europe,Finland,2016,Ratio,0,Units,0.797,
Intensity of use of forest resources,Europe,Finland,2017,Ratio,0,Units,0.831,
Intensity of use of forest resources,Europe,Finland,2018,Ratio,0,Units,0.897,
Intensity of use of forest resources,Europe,Finland,2019,Ratio,0,Units,0.839,
Intensity of use of forest resources,Europe,Finland,2020,Ratio,0,Units,0.793,
Intensity of use of forest resources,Europe,Finland,2021,Ratio,0,Units,0.881,
Intensity of use of forest resources,Europe,France,1992,Ratio,0,Units,0.638,
Intensity of use of forest resources,Europe,France,1993,Ratio,0,Units,0.62,
Intensity of use of forest resources,Europe,France,1994,Ratio,0,Units,0.621,
Intensity of use of forest resources,Europe,France,1995,Ratio,0,Units,0.625,
Intensity of use of forest resources,Europe,France,1996,Ratio,0,Units,0.634,
Intensity of use of forest resources,Europe,France,1997,Ratio,0,Units,0.638,
Intensity of use of forest resources,Europe,France,1998,Ratio,0,Units,0.655,
Intensity of use of forest resources,Europe,France,1999,Ratio,0,Units,0.652,
Intensity of use of forest resources,Europe,France,2002,Ratio,0,Units,0.725,Break
Intensity of use of forest resources,Europe,France,2003,Ratio,0,Units,0.648,
Intensity of use of forest resources,Europe,France,2004,Ratio,0,Units,0.587,
Intensity of use of forest resources,Europe,France,2009,Ratio,0,Units,0.543,Break
Intensity of use of forest resources,Europe,France,2010,Ratio,0,Units,0.546,
Intensity of use of forest resources,Europe,France,2011,Ratio,0,Units,0.561,
Intensity of use of forest resources,Europe,France,2012,Ratio,0,Units,0.567,
Intensity of use of forest resources,Europe,France,2013,Ratio,0,Units,0.556,
Intensity of use of forest resources,Europe,France,2014,Ratio,0,Units,0.552,
Intensity of use of forest resources,Europe,France,2015,Ratio,0,Units,0.563,
Intensity of use of forest resources,Europe,France,2016,Ratio,0,Units,0.585,
Intensity of use of forest resources,Europe,France,2017,Ratio,0,Units,0.599,
Intensity of use of forest resources,Europe,France,2018,Ratio,0,Units,0.612,
Intensity of use of forest resources,Europe,France,2019,Ratio,0,Units,0.637,
Intensity of use of forest resources,Europe,France,2020,Ratio,0,Units,0.649,
Intensity of use of forest resources,Europe,France,2021,Ratio,0,Units,0.688,
Intensity of use of forest resources,Europe,Germany,1993,Ratio,0,Units,0.531,
Intensity of use of forest resources,Europe,Germany,1994,Ratio,0,Units,0.551,
Intensity of use of forest resources,Europe,Germany,1995,Ratio,0,Units,0.56,
Intensity of use of forest resources,Europe,Germany,1996,Ratio,0,Units,0.563,
Intensity of use of forest resources,Europe,Germany,1997,Ratio,0,Units,0.59,
Intensity of use of forest resources,Europe,Germany,1998,Ratio,0,Units,0.595,
Intensity of use of forest resources,Europe,Germany,1999,Ratio,0,Units,0.592,
Intensity of use of forest resources,Europe,Germany,2000,Ratio,0,Units,0.749,
Intensity of use of forest resources,Europe,Germany,2001,Ratio,0,Units,0.593,
Intensity of use of forest resources,Europe,Germany,2002,Ratio,0,Units,0.637,
Intensity of use of forest resources,Europe,Germany,2003,Ratio,0,Units,0.731,
Intensity of use of forest resources,Europe,Germany,2004,Ratio,0,Units,0.819,
Intensity of use of forest resources,Europe,Germany,2005,Ratio,0,Units,0.854,
Intensity of use of forest resources,Europe,Germany,2006,Ratio,0,Units,0.925,
Intensity of use of forest resources,Europe,Germany,2007,Ratio,0,Units,1.046,
Intensity of use of forest resources,Europe,Germany,2008,Ratio,0,Units,0.857,
Intensity of use of forest resources,Europe,Germany,2009,Ratio,0,Units,0.743,
Intensity of use of forest resources,Europe,Germany,2010,Ratio,0,Units,0.865,
Intensity of use of forest resources,Europe,Germany,2011,Ratio,0,Units,0.8,
Intensity of use of forest resources,Europe,Germany,2012,Ratio,0,Units,0.805,
Intensity of use of forest resources,Europe,Germany,2013,Ratio,0,Units,0.748,
Intensity of use of forest resources,Europe,Germany,2014,Ratio,0,Units,0.79,
Intensity of use of forest resources,Europe,Germany,2015,Ratio,0,Units,0.808,
Intensity of use of forest resources,Europe,Germany,2016,Ratio,0,Units,0.774,
Intensity of use of forest resources,Europe,Germany,2017,Ratio,0,Units,0.773,
Intensity of use of forest resources,Europe,Germany,2018,Ratio,0,Units,0.859,
Intensity of use of forest resources,Europe,Germany,2019,Ratio,0,Units,0.866,
Intensity of use of forest resources,Europe,Germany,2020,Ratio,0,Units,0.922,
Intensity of use of forest resources,Europe,Greece,1992,Ratio,0,Units,0.545,
Intensity of use of forest resources,,Hungary,1995,Ratio,0,Units,0.53,
Intensity of use of forest resources,,Hungary,1996,Ratio,0,Units,0.575,
Intensity of use of forest resources,,Hungary,1997,Ratio,0,Units,0.581,
Intensity of use of forest resources,,Hungary,1998,Ratio,0,Units,0.567,
Intensity of use of forest resources,,Hungary,1999,Ratio,0,Units,0.59,
Intensity of use of forest resources,,Hungary,2000,Ratio,0,Units,0.622,
Intensity of use of forest resources,,Hungary,2001,Ratio,0,Units,0.586,
Intensity of use of forest resources,,Hungary,2002,Ratio,0,Units,0.581,
Intensity of use of forest resources,,Hungary,2003,Ratio,0,Units,0.576,
Intensity of use of forest resources,,Hungary,2004,Ratio,0,Units,0.567,
Intensity of use of forest resources,,Hungary,2005,Ratio,0,Units,0.556,
Intensity of use of forest resources,,Hungary,2006,Ratio,0,Units,0.511,
Intensity of use of forest resources,,Hungary,2007,Ratio,0,Units,0.512,
Intensity of use of forest resources,,Hungary,2008,Ratio,0,Units,0.529,
Intensity of use of forest resources,,Hungary,2009,Ratio,0,Units,0.508,
Intensity of use of forest resources,,Hungary,2010,Ratio,0,Units,0.565,
Intensity of use of forest resources,,Hungary,2011,Ratio,0,Units,0.618,
Intensity of use of forest resources,,Hungary,2012,Ratio,0,Units,0.593,
Intensity of use of forest resources,,Hungary,2013,Ratio,0,Units,0.603,
Intensity of use of forest resources,,Hungary,2014,Ratio,0,Units,0.576,
Intensity of use of forest resources,,Hungary,2015,Ratio,0,Units,0.564,
Intensity of use of forest resources,,Hungary,2016,Ratio,0,Units,0.564,
Intensity of use of forest resources,,Hungary,2017,Ratio,0,Units,0.583,
Intensity of use of forest resources,,Hungary,2018,Ratio,0,Units,0.598,
Intensity of use of forest resources,,Hungary,2019,Ratio,0,Units,0.564,
Intensity of use of forest resources,,Hungary,2020,Ratio,0,Units,0.507,
Intensity of use of forest resources,,Hungary,2021,Ratio,0,Units,0.58,
Intensity of use of forest resources,,Ireland,2000,Ratio,0,Units,0.715,
Intensity of use of forest resources,,Ireland,2005,Ratio,0,Units,0.715,
Intensity of use of forest resources,,Ireland,2006,Ratio,0,Units,0.695,
Intensity of use of forest resources,,Ireland,2010,Ratio,0,Units,0.55,
Intensity of use of forest resources,,Ireland,2012,Ratio,0,Units,0.406,
Intensity of use of forest resources,,Ireland,2013,Ratio,0,Units,0.435,
Intensity of use of forest resources,,Ireland,2014,Ratio,0,Units,0.446,
Intensity of use of forest resources,,Ireland,2015,Ratio,0,Units,0.465,
Intensity of use of forest resources,,Ireland,2016,Ratio,0,Units,0.48,
Intensity of use of forest resources,,Ireland,2017,Ratio,0,Units,0.457,
Intensity of use of forest resources,,Ireland,2018,Ratio,0,Units,0.475,
Intensity of use of forest resources,,Ireland,2019,Ratio,0,Units,0.513,
Intensity of use of forest resources,,Ireland,2020,Ratio,0,Units,0.502,
Intensity of use of forest resources,,Ireland,2021,Ratio,0,Units,0.559,
Intensity of use of forest resources,Europe,Italy,1995,Ratio,0,Units,0.311,
Intensity of use of forest resources,Europe,Italy,2000,Ratio,0,Units,0.415,
Intensity of use of forest resources,Europe,Italy,2005,Ratio,0,Units,0.371,
Intensity of use of forest resources,Europe,Italy,2010,Ratio,0,Units,0.344,
Intensity of use of forest resources,Asia,Japan,1995,Ratio,0,Units,0.39,
Intensity of use of forest resources,Asia,Japan,2000,Ratio,0,Units,0.29,
Intensity of use of forest resources,Asia,Japan,2005,Ratio,0,Units,0.398,
Intensity of use of forest resources,Asia,Korea,1995,Ratio,0,Units,0.141,
Intensity of use of forest resources,Asia,Korea,2000,Ratio,0,Units,0.123,
Intensity of use of forest resources,Asia,Korea,2005,Ratio,0,Units,0.206,
Intensity of use of forest resources,Asia,Korea,2006,Ratio,0,Units,0.175,
Intensity of use of forest resources,Asia,Korea,2008,Ratio,0,Units,0.128,
Intensity of use of forest resources,Asia,Korea,2009,Ratio,0,Units,0.185,
Intensity of use of forest resources,Asia,Korea,2011,Ratio,0,Units,0.262,Break
Intensity of use of forest resources,Asia,Korea,2012,Ratio,0,Units,0.335,
Intensity of use of forest resources,Asia,Korea,2013,Ratio,0,Units,0.277,
Intensity of use of forest resources,Asia,Korea,2014,Ratio,0,Units,0.226,
Intensity of use of forest resources,Asia,Korea,2015,Ratio,0,Units,0.247,
Intensity of use of forest resources,Asia,Korea,2016,Ratio,0,Units,0.227,
Intensity of use of forest resources,Asia,Korea,2017,Ratio,0,Units,0.225,
Intensity of use of forest resources,Asia,Korea,2018,Ratio,0,Units,0.203,
Intensity of use of forest resources,Asia,Korea,2019,Ratio,0,Units,0.191,
Intensity of use of forest resources,Asia,Korea,2020,Ratio,0,Units,0.203,
Intensity of use of forest resources,Asia,Korea,2021,Ratio,0,Units,0.188,
Intensity of use of forest resources,Europe,Luxembourg,1995,Ratio,0,Units,0.523,
Intensity of use of forest resources,Europe,Luxembourg,2007,Ratio,0,Units,0.493,
Intensity of use of forest resources,Europe,Luxembourg,2011,Ratio,0,Units,0.723,
Intensity of use of forest resources,Europe,Luxembourg,2012,Ratio,0,Units,0.491,
Intensity of use of forest resources,Europe,Luxembourg,2013,Ratio,0,Units,0.47,
Intensity of use of forest resources,Europe,Luxembourg,2014,Ratio,0,Units,0.534,
Intensity of use of forest resources,Europe,Luxembourg,2015,Ratio,0,Units,0.578,
Intensity of use of forest resources,Europe,Luxembourg,2016,Ratio,0,Units,0.504,
Intensity of use of forest resources,Europe,Luxembourg,2017,Ratio,0,Units,0.57,
Intensity of use of forest resources,Europe,Luxembourg,2018,Ratio,0,Units,0.694,
Intensity of use of forest resources,Europe,Luxembourg,2019,Ratio,0,Units,0.597,
Intensity of use of forest resources,Europe,Luxembourg,2020,Ratio,0,Units,0.543,
Intensity of use of forest resources,Europe,Luxembourg,2021,Ratio,0,Units,0.437,
Intensity of use of forest resources,North America,Mexico,1995,Ratio,0,Units,0.181,
