country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
Belgium,Europe,Public water supply for services,2003,Cubic metres,6,Millions,84.584,
Belgium,Europe,Public water supply for services,2004,Cubic metres,6,Millions,89.667,
Belgium,Europe,Public water supply for services,2005,Cubic metres,6,Millions,87.672,
Belgium,Europe,Public water supply for services,2006,Cubic metres,6,Millions,88.958,
Belgium,Europe,Public water supply for services,2007,Cubic metres,6,Millions,91.579,
Belgium,Europe,Public water supply for services,2008,Cubic metres,6,Millions,88.189,
Belgium,Europe,Public water supply for services,2009,Cubic metres,6,Millions,87.347,
Belgium,Europe,Public water supply for services,2010,Cubic metres,6,Millions,87.311,
Belgium,Europe,Public water supply for services,2011,Cubic metres,6,Millions,88.949,
Belgium,Europe,Public water supply for services,2012,Cubic metres,6,Millions,101.205,
Belgium,Europe,Public water supply for services,2013,Cubic metres,6,Millions,101.865,
Belgium,Europe,Public water supply for services,2014,Cubic metres,6,Millions,102.359,
Belgium,Europe,Public water supply for services,2015,Cubic metres,6,Millions,99.583,
Belgium,Europe,Public water supply for services,2016,Cubic metres,6,Millions,100.467,
Belgium,Europe,Public water supply for services,2017,Cubic metres,6,Millions,99.724,
Belgium,Europe,Public water supply for services,2018,Cubic metres,6,Millions,103.173,
Belgium,Europe,Public water supply for services,2019,Cubic metres,6,Millions,105.291,
Belgium,Europe,Public water supply for industry and construction,1995,Cubic metres,6,Millions,100.9,
Belgium,Europe,Public water supply for industry and construction,1996,Cubic metres,6,Millions,100.0,
Belgium,Europe,Public water supply for industry and construction,1997,Cubic metres,6,Millions,101.6,
Belgium,Europe,Public water supply for industry and construction,1998,Cubic metres,6,Millions,101.2,
Belgium,Europe,Public water supply for industry and construction,1999,Cubic metres,6,Millions,106.7,
Belgium,Europe,Public water supply for industry and construction,2000,Cubic metres,6,Millions,113.934,
Belgium,Europe,Public water supply for industry and construction,2001,Cubic metres,6,Millions,112.928,
Belgium,Europe,Public water supply for industry and construction,2002,Cubic metres,6,Millions,108.242,
Belgium,Europe,Public water supply for industry and construction,2003,Cubic metres,6,Millions,109.513,
Belgium,Europe,Public water supply for industry and construction,2004,Cubic metres,6,Millions,110.949,
Belgium,Europe,Public water supply for industry and construction,2005,Cubic metres,6,Millions,110.742,
Belgium,Europe,Public water supply for industry and construction,2006,Cubic metres,6,Millions,113.275,
Belgium,Europe,Public water supply for industry and construction,2007,Cubic metres,6,Millions,111.412,
Belgium,Europe,Public water supply for industry and construction,2008,Cubic metres,6,Millions,104.446,
Belgium,Europe,Public water supply for industry and construction,2009,Cubic metres,6,Millions,97.726,
Belgium,Europe,Public water supply for industry and construction,2010,Cubic metres,6,Millions,106.235,
Belgium,Europe,Public water supply for industry and construction,2011,Cubic metres,6,Millions,108.52,
Belgium,Europe,Public water supply for industry and construction,2012,Cubic metres,6,Millions,106.257,
Belgium,Europe,Public water supply for industry and construction,2013,Cubic metres,6,Millions,92.374,
Belgium,Europe,Public water supply for industry and construction,2014,Cubic metres,6,Millions,87.843,
Belgium,Europe,Public water supply for industry and construction,2015,Cubic metres,6,Millions,95.128,
Belgium,Europe,Public water supply for industry and construction,2016,Cubic metres,6,Millions,92.005,
Belgium,Europe,Public water supply for industry and construction,2017,Cubic metres,6,Millions,96.395,
Belgium,Europe,Public water supply for industry and construction,2018,Cubic metres,6,Millions,94.791,
Belgium,Europe,Public water supply for industry and construction,2019,Cubic metres,6,Millions,92.078,
Belgium,Europe,Self- and other supply ,2000,Cubic metres,6,Millions,6957.797,
Belgium,Europe,Self- and other supply ,2001,Cubic metres,6,Millions,6666.536,
Belgium,Europe,Self- and other supply ,2002,Cubic metres,6,Millions,6666.571,
Belgium,Europe,Self- and other supply ,2003,Cubic metres,6,Millions,6819.734,
Belgium,Europe,Self- and other supply ,2004,Cubic metres,6,Millions,6584.203,
Belgium,Europe,Self- and other supply ,2005,Cubic metres,6,Millions,5834.737,
Belgium,Europe,Self- and other supply ,2006,Cubic metres,6,Millions,5995.454,
Belgium,Europe,Self- and other supply ,2007,Cubic metres,6,Millions,5770.904,
Belgium,Europe,Self- and other supply ,2008,Cubic metres,6,Millions,5734.625,
Belgium,Europe,Self- and other supply ,2009,Cubic metres,6,Millions,5629.173,
Belgium,Europe,Self- and other supply ,2010,Cubic metres,6,Millions,5526.642,
Belgium,Europe,Self- and other supply ,2011,Cubic metres,6,Millions,4865.321,
Belgium,Europe,Self- and other supply ,2012,Cubic metres,6,Millions,4670.714,
Belgium,Europe,Self- and other supply ,2013,Cubic metres,6,Millions,4440.25,
Belgium,Europe,Self- and other supply ,2014,Cubic metres,6,Millions,4284.25,
Belgium,Europe,Self- and other supply ,2015,Cubic metres,6,Millions,3531.346,
Belgium,Europe,Self- and other supply ,2016,Cubic metres,6,Millions,4191.629,
Belgium,Europe,Self- and other supply ,2017,Cubic metres,6,Millions,3956.385,
Belgium,Europe,Self- and other supply ,2018,Cubic metres,6,Millions,3695.525,
Belgium,Europe,Self- and other supply ,2019,Cubic metres,6,Millions,4019.62,
Belgium,Europe,Self- and other supply - Households,2000,Cubic metres,6,Millions,3.548,
Belgium,Europe,Self- and other supply - Households,2001,Cubic metres,6,Millions,3.557,
Belgium,Europe,Self- and other supply - Households,2002,Cubic metres,6,Millions,3.532,
Belgium,Europe,Self- and other supply - Households,2003,Cubic metres,6,Millions,3.534,
Belgium,Europe,Self- and other supply - Households,2004,Cubic metres,6,Millions,3.564,
Belgium,Europe,Self- and other supply - Households,2005,Cubic metres,6,Millions,3.51,
Belgium,Europe,Self- and other supply - Households,2006,Cubic metres,6,Millions,3.502,
Belgium,Europe,Self- and other supply - Households,2007,Cubic metres,6,Millions,3.49,
Belgium,Europe,Self- and other supply - Households,2008,Cubic metres,6,Millions,3.578,
Belgium,Europe,Self- and other supply - Households,2009,Cubic metres,6,Millions,3.64,
Belgium,Europe,Self- and other supply - Households,2010,Cubic metres,6,Millions,3.563,
Belgium,Europe,Self- and other supply - Households,2011,Cubic metres,6,Millions,3.42,
Belgium,Europe,Self- and other supply - Households,2012,Cubic metres,6,Millions,3.316,
Belgium,Europe,Self- and other supply - Households,2013,Cubic metres,6,Millions,3.277,
Belgium,Europe,Self- and other supply - Households,2014,Cubic metres,6,Millions,3.19,
Belgium,Europe,Self- and other supply - Households,2015,Cubic metres,6,Millions,3.298,
Belgium,Europe,Self- and other supply - Households,2016,Cubic metres,6,Millions,3.231,
Belgium,Europe,Self- and other supply - Households,2017,Cubic metres,6,Millions,3.085,
Belgium,Europe,Self- and other supply - Households,2018,Cubic metres,6,Millions,3.229,
Belgium,Europe,Self- and other supply - Households,2019,Cubic metres,6,Millions,3.365,
Belgium,Europe,Self- and other supply - Households,2020,Cubic metres,6,Millions,3.271,
Belgium,Europe,Self- and other supply - Services,2000,Cubic metres,6,Millions,200.402,
Belgium,Europe,Self- and other supply - Services,2001,Cubic metres,6,Millions,219.892,
Belgium,Europe,Self- and other supply - Services,2002,Cubic metres,6,Millions,229.495,
Belgium,Europe,Self- and other supply - Services,2003,Cubic metres,6,Millions,227.733,
Belgium,Europe,Self- and other supply - Services,2004,Cubic metres,6,Millions,229.812,
Belgium,Europe,Self- and other supply - Services,2005,Cubic metres,6,Millions,211.617,
Belgium,Europe,Self- and other supply - Services,2006,Cubic metres,6,Millions,220.867,
Belgium,Europe,Self- and other supply - Services,2007,Cubic metres,6,Millions,206.112,
Belgium,Europe,Self- and other supply - Services,2008,Cubic metres,6,Millions,196.215,
Belgium,Europe,Self- and other supply - Services,2009,Cubic metres,6,Millions,197.831,
Belgium,Europe,Self- and other supply - Services,2010,Cubic metres,6,Millions,202.037,
Belgium,Europe,Self- and other supply - Services,2011,Cubic metres,6,Millions,203.773,
Belgium,Europe,Self- and other supply - Services,2012,Cubic metres,6,Millions,212.332,
Belgium,Europe,Self- and other supply - Services,2013,Cubic metres,6,Millions,246.193,
Belgium,Europe,Self- and other supply - Services,2014,Cubic metres,6,Millions,284.186,
Belgium,Europe,Self- and other supply - Services,2015,Cubic metres,6,Millions,268.445,
Belgium,Europe,Self- and other supply - Services,2016,Cubic metres,6,Millions,252.029,
Belgium,Europe,Self- and other supply - Services,2017,Cubic metres,6,Millions,262.736,
Belgium,Europe,Self- and other supply - Services,2018,Cubic metres,6,Millions,266.276,
Belgium,Europe,Self- and other supply - Services,2019,Cubic metres,6,Millions,347.269,
Belgium,Europe,Self- and other supply - Services,2020,Cubic metres,6,Millions,268.251,
Belgium,Europe,Self- and other supply for electricity production (cooling),2000,Cubic metres,6,Millions,5060.646,
Belgium,Europe,Self- and other supply for electricity production (cooling),2001,Cubic metres,6,Millions,4601.741,
Belgium,Europe,Self- and other supply for electricity production (cooling),2002,Cubic metres,6,Millions,4357.799,
Belgium,Europe,Self- and other supply for electricity production (cooling),2003,Cubic metres,6,Millions,4252.908,
Belgium,Europe,Self- and other supply for electricity production (cooling),2004,Cubic metres,6,Millions,4300.857,
Belgium,Europe,Self- and other supply for electricity production (cooling),2005,Cubic metres,6,Millions,4206.205,
Belgium,Europe,Self- and other supply for electricity production (cooling),2006,Cubic metres,6,Millions,4266.262,
Belgium,Europe,Self- and other supply for electricity production (cooling),2007,Cubic metres,6,Millions,4122.21,
Belgium,Europe,Self- and other supply for electricity production (cooling),2008,Cubic metres,6,Millions,4141.681,
Belgium,Europe,Self- and other supply for electricity production (cooling),2009,Cubic metres,6,Millions,4149.545,
Belgium,Europe,Self- and other supply for electricity production (cooling),2010,Cubic metres,6,Millions,3930.653,
Belgium,Europe,Self- and other supply for electricity production (cooling),2011,Cubic metres,6,Millions,3353.094,
Belgium,Europe,Self- and other supply for electricity production (cooling),2012,Cubic metres,6,Millions,3359.687,
Belgium,Europe,Self- and other supply for electricity production (cooling),2013,Cubic metres,6,Millions,2779.811,
Belgium,Europe,Self- and other supply for electricity production (cooling),2014,Cubic metres,6,Millions,2793.954,
Belgium,Europe,Self- and other supply for electricity production (cooling),2015,Cubic metres,6,Millions,2144.724,
Belgium,Europe,Self- and other supply for electricity production (cooling),2016,Cubic metres,6,Millions,2806.312,
Belgium,Europe,Self- and other supply for electricity production (cooling),2017,Cubic metres,6,Millions,2476.159,
Belgium,Europe,Self- and other supply for electricity production (cooling),2018,Cubic metres,6,Millions,2223.264,
Belgium,Europe,Self- and other supply for electricity production (cooling),2019,Cubic metres,6,Millions,2578.031,
Belgium,Europe,Self- and other supply for electricity production and distribution,2000,Cubic metres,6,Millions,5097.764,
Belgium,Europe,Self- and other supply for electricity production and distribution,2001,Cubic metres,6,Millions,4637.824,
Belgium,Europe,Self- and other supply for electricity production and distribution,2002,Cubic metres,6,Millions,4392.106,
Belgium,Europe,Self- and other supply for electricity production and distribution,2003,Cubic metres,6,Millions,4287.006,
Belgium,Europe,Self- and other supply for electricity production and distribution,2004,Cubic metres,6,Millions,4334.319,
Belgium,Europe,Self- and other supply for electricity production and distribution,2005,Cubic metres,6,Millions,4239.631,
Belgium,Europe,Self- and other supply for electricity production and distribution,2006,Cubic metres,6,Millions,4299.455,
Belgium,Europe,Self- and other supply for electricity production and distribution,2007,Cubic metres,6,Millions,4157.299,
Belgium,Europe,Self- and other supply for electricity production and distribution,2008,Cubic metres,6,Millions,4173.219,
Belgium,Europe,Self- and other supply for electricity production and distribution,2009,Cubic metres,6,Millions,4184.044,
Belgium,Europe,Self- and other supply for electricity production and distribution,2010,Cubic metres,6,Millions,3965.224,
Belgium,Europe,Self- and other supply for electricity production and distribution,2011,Cubic metres,6,Millions,3388.744,
Belgium,Europe,Self- and other supply for electricity production and distribution,2012,Cubic metres,6,Millions,3392.261,
Belgium,Europe,Self- and other supply for electricity production and distribution,2013,Cubic metres,6,Millions,2976.75,
Belgium,Europe,Self- and other supply for electricity production and distribution,2014,Cubic metres,6,Millions,2818.367,
Belgium,Europe,Self- and other supply for electricity production and distribution,2015,Cubic metres,6,Millions,2170.081,
Belgium,Europe,Self- and other supply for electricity production and distribution,2016,Cubic metres,6,Millions,2842.645,
Belgium,Europe,Self- and other supply for electricity production and distribution,2017,Cubic metres,6,Millions,2505.197,
Belgium,Europe,Self- and other supply for electricity production and distribution,2018,Cubic metres,6,Millions,2246.334,
Belgium,Europe,Self- and other supply for electricity production and distribution,2019,Cubic metres,6,Millions,2609.841,
Belgium,Europe,Self- and other supply - Other manufacturing,2000,Cubic metres,6,Millions,49.793,
Belgium,Europe,Self- and other supply - Other manufacturing,2001,Cubic metres,6,Millions,43.465,
Belgium,Europe,Self- and other supply - Other manufacturing,2002,Cubic metres,6,Millions,42.386,
Belgium,Europe,Self- and other supply - Other manufacturing,2003,Cubic metres,6,Millions,42.247,
Belgium,Europe,Self- and other supply - Other manufacturing,2004,Cubic metres,6,Millions,44.226,
